web-scraper-order,web-scraper-start-url,desc_dep,precio_depa,pre
1615702153-16070,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,Departamento en Renta en Biosfera Towers Juriquilla Queretar,"MN 18,000",18000
1615702145-16068,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-11.html,"Precioso Departamento en Renta en La Loma, 2 Recamaras, 2 Ba","MN 15,000",15000
1615702223-16309,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-1.html,Departamento en Renta en Grand Preserve,"MN 10,500",10500
1615702223-16303,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-1.html,Departamento Amueblado en Renta Juriquilla Queretaro,"MN 22,000",22000
1615702223-16299,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-1.html,Renta Departamento Juriquilla Oportunidad!,"MN 18,000",18000
1615702192-16212,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-5.html,Departamento en Renta en Juriquilla,"MN 28,000",28000
1615702160-16097,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-9.html,Departamento en Renta en Juriquilla,"MN 25,000",25000
1615702176-16149,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-7.html,Departamento en Renta en Juriquilla Altara Querétaro 2 Recs,"MN 13,000",13000
1615702215-16270,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-2.html,Departamento en Renta en Grand Preserve,"MN 10,500",10500
1615702114-15953,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-15.html,"Departamento Modernista a La Venta o Renta en Juriquilla, Qu","MN 13,000",13000
1615702028-15759,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-4.html,Loft en Renta Sierra Azul Servicios Incluidos,"MN 16,000",16000
1615702176-16157,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-7.html,Renta Loft Amueblado Juriquilla,"MN 14,000",14000
1615702176-16144,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-7.html,Celesta Towers Juriquilla,"MN 14,500",14500
1615702020-15743,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-5.html,"Departamento en Renta en City View, El Campanario","MN 18,000",18000
1615702036-15795,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-3.html,"Departamento Amueblado en Renta en Queretaro, Queretaro","MN 13,500",13500
1615702122-15989,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-14.html,"Juriquilla, Departamento Amueblado en Renta","MN 19,000",19000
1615702020-15753,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-5.html,"Oportunidad, Departamento en Renta en City View","MN 18,000",18000
1615702160-16105,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-9.html,Departamento Venta o Renta en Atelier Juriquilla,"MN 13,000",13000
1615702153-16090,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,"Juriquilla, Departamento Amueblado Tipo Luxury Totalmente Eq","MN 22,500",22500
1615702185-16167,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-6.html,"Wise Living Juriquilla, Departamento Tipo Luxury Totalmente","MN 35,000",35000
1615702145-16065,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-11.html,Amueblado con Hermosa Vista en Juriquilla,"MN 18,000",18000
1615702114-15971,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-15.html,Renta de Penthouse Listo Para Habitar Ubicación Ideal en Altavista Juriquilla,"MN 13,000",13000
1615702153-16072,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,Departamento Amueblado 3 Recámaras en Biosfera Juriquilla,"MN 19,000",19000
1615702036-15800,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-3.html,Departamento Loft Amueblado en Renta Campanario Queretaro,"MN 18,500",18500
1615702138-16029,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-12.html,Departamento,"MN 23,000",23000
1615702192-16202,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-5.html,Moderno Departamento Amueblado en Juriquilla,"MN 22,000",22000
1615702185-16187,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-6.html,"Hermoso Departamento Amueblado en Querétaro, Juriquilla","MN 21,000",21000
1615702076-15883,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html,Departamento en Renta y de Lujo en Zona Privilegiada de Queretaro 2 Rec 2 Bañ Jf,"MN 14,000",14000
1615702192-16203,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-5.html,Departamento en Renta Biosfera Towers,"MN 19,500",19500
1615702044-15808,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-2.html,Renta Depa Completamente Amueblado en Condominio de Lujo en El Campanario Jf,"MN 22,500",22500
1615702192-16190,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-5.html,Juriquilla,"MN 25,000",25000
1615702145-16056,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-11.html,Se Renta Precioso Departamento en Life Juriquilla,"MN 18,000",18000
1615702176-16154,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-7.html,Departamento en Renta Queretaro - Juriquilla,"MN 14,000",14000
1615702223-16302,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-1.html,Renta Loft 1 Recamara en San Isidro Juriquilla,"MN 7,500",7500
1615702185-16176,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-6.html,Departamento en Renta en Juriquilla,"MN 9,500",9500
1615702192-16211,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-5.html,Amueblado en Biosfera Juriquilla,"MN 22,500",22500
1615702122-15992,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-14.html,Departamento en Renta Juriquilla Towers,"MN 18,000",18000
1615702223-16295,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-1.html,Renta Amueblado Departamento en San Isidro Juriquilla,"MN 9,500",9500
1615702114-15957,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-15.html,"Jm/ Departamento Amueblado en Renta en Tres Vistas, Juriquilla","MN 21,000",21000
1615702145-16048,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-11.html,Espectacular Penthouse en Juriquilla,"MN 26,000",26000
1615702044-15816,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-2.html,"Departamento Amueblado de Lujo, Torre Adamant","MN 18,000",18000
1615702114-15966,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-15.html,"Increíble Departamento Amueblado en Juriquilla Towers, Alberca, 2 Recs, 2 Baños","MN 25,000",25000
1615702153-16088,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,Penthouse en Juriquilla Altara,"MN 22,000",22000
1615702096-15906,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-17.html,Departamento Nuevo en Juriquilla Amenidades,"MN 17,500",17500
1615702076-15874,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html,Departamento Sin Amoblar en El Mirador de 2 Dorm. en Renta! Rahqro,"MN 15,000",15000
1615702153-16081,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,"Departamento en Alquiler en Juriquilla, Querétaro, Querétaro","MN 14,000",14000
1615702114-15954,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-15.html,Departamento Juriquilla Rincón del Lago,"MN 6,500",6500
1615702036-15786,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-3.html,Departamento de Lujo en Zona Exclusiva de Querétaro.,"MN 18,000",18000
1615702129-16002,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-13.html,Departamento en Wise Living Juriquilla Queretaro,"MN 22,000",22000
1615702076-15875,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html,Departamento a Estrenar Sin Amueblar en El Mirador de 85 M²! Rahh,"MN 11,598",11598
1615702160-16095,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-9.html,"En Renta Departamento Amueblado en Juriquilla, Querétaro","MN 18,000",18000
1615702020-15746,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-5.html,"Departamento Exclusivo, El Campanario - Renta","MN 25,000",25000
1615702185-16181,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-6.html,Departamento en Renta Juriquilla 3 Habitaciones Jrh,"MN 25,000",25000
1615702153-16079,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,"Juriquilla, Departamento Amueblado Tipo Luxury Totalmente Eq","MN 35,000",35000
1615702138-16028,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-12.html,Hermoso Departamento Amueblado en Juriquilla Kpo 20 - 3,"MN 16,500",16500
1615702145-16059,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-11.html,Renta Departamentos - Juriquilla - Queretaro,"MN 18,000",18000
1615702145-16063,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-11.html,"Se Renta Departamento Amueblado en Juriquilla, 2 Recamaras, 2.5 Baños, Alberca.","MN 14,000",14000
1615702185-16189,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-6.html,Departamento Penthouse en Renta en Juriquilla 252 m²,"MN 28,700",28700
1615702192-16201,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-5.html,Renta Departamento Semiamueblado Juriquilla Towers Ll,"MN 24,000",24000
1615702096-15921,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-17.html,Departamento en Renta en Juriquilla,"MN 18,000",18000
1615702200-16227,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-4.html,Departamento Amueblado en Renta Juriquilla Atelier Queretaro,"MN 18,000",18000
1615702176-16153,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-7.html,"Departamento Venta y Renta en Juriquilla, Precio con Descuento!","MN 13,500",13500
1615702192-16209,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-5.html,Bonito Departamento en Renta en Juriquilla Aqc,"MN 16,500",16500
1615702096-15925,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-17.html,"Departamento en Renta, Cumbres de Juriquilla","MN 11,500",11500
1615702160-16099,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-9.html,Departamento en Renta en Altavista Juriquilla,"MN 12,000",12000
1615702200-16217,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-4.html,Departamento en Renta Juriquilla 2 Habitaciones Jrh,"MN 17,000",17000
1615702114-15961,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-15.html,Lofts Amueblados en Renta Juriquilla,"MN 14,000",14000
1615702036-15791,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-3.html,Departamento en Renta en Sierra Azul con Vista a La Ciudad C,"MN 23,890",23890
1615702052-15841,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-1.html,Departamento de Lujo Amueblado en Renta en Cityview en La Loma del Campanario,"MN 23,000",23000
1615702036-15783,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-3.html,Departamento en Renta Amueblado City View Lomas del Marques,"MN 27,000",27000
1615702028-15763,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-4.html,Renta Departamento Loft Amueblado en Adamant,"MN 16,000",16000
1615702060-15861,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-milenio.html,"Venta o Renta Amueblado Departamento en Milenio $2'250,000/$12,800","MN 12,800",12800
1615702028-15767,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-4.html,Departamento en Renta Campanario Elite Queretaro Rdv - Mg,"MN 23,600",23600
1615702083-15899,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-19.html,"Departamento en Renta, Altos Juriquilla","MN 25,000",25000
1615702207-16246,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-3.html,Departamento en Renta Juriquilla Towers Queretaro,"MN 17,500",17500
1615702145-16054,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-11.html,Departamento en Renta Juriquilla Towers. Vive y Piensa en Alto,"MN 16,000",16000
1615702044-15824,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-2.html,Departamento Renta Teide Amueblado,"MN 16,000",16000
1615702044-15825,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-2.html,"Departamento de Lujo Amueblado en Renta, El Campanario Ofp 20 245","MN 17,500",17500
1615702145-16051,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-11.html,Departamento Renta Amueblado Atelier Juriquilla,"MN 23,000",23000
1615702129-16016,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-13.html,Departamento en Renta en Juriquilla,"MN 17,000",17000
1615702169-16126,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-8.html,"Valle de Juriquilla, Departamento en Renta Ubicado a 2 Min D","MN 12,000",12000
1615702076-15891,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html,Departamento a Estrenar en El Mirador Sin Amueblar de 85 M²! Rahqro,"MN 14,000",14000
1615702060-15859,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-milenio.html,Departamento en Renta Para Ejecutivo o Familia con Excelente Ubicacion,"MN 12,500",12500
1615702052-15845,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-1.html,Departamento de Dos Recámaras,"MN 20,000",20000
1615702200-16223,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-4.html,Pent House en Renta Amueblado,"MN 23,500",23500
1615702020-15748,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-5.html,Renta Departamento Adamant Queretaro Amueblado,"MN 19,000",19000
1615702138-16043,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-12.html,Departamento Renta Juriquilla Biosfera,"MN 14,900",14900
1615702160-16103,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-9.html,Lujoso Depa en Renta. Juriquilla. Fvr,"MN 30,000",30000
1615702044-15810,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-2.html,Rento Departamento Amueblado City View,"MN 27,000",27000
1615702230-16315,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-residencial-el-refugio.html,Departamento en Renta de Dos Pisos con 3 Recamaras Mas Estudio Ycc,"MN 17,000",17000
1615702129-16010,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-13.html,Departamento en Renta. Juriquilla. Fvr,"MN 20,000",20000
1615702153-16076,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,Departamento Amueblado La Loma,"MN 19,000",19000
1615702044-15811,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-2.html,Renta Departamento Amueblado Adamant,"MN 17,000",17000
1615702153-16084,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,Departamento en Renta 3 Habitaciones Jrh,"MN 20,000",20000
1615702176-16151,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-7.html,"Suites Amuebladas Juriquilla, Servicios Incluidos","MN 12,000",12000
1615702122-15987,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-14.html,Departamento en Renta en Juriquilla,"MN 23,000",23000
1615702153-16083,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,Departamento Amueblado en Renta en Real de Juriquilla,"MN 18,000",18000
1615702153-16082,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,Renta Moderno Departamento en Cantalagua Juriquilla,"MN 15,000",15000
1615702044-15806,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-2.html,Renta de Departamento Adamant,"MN 16,500",16500
1615702223-16288,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-1.html,"Departamento en Renta en Juriquilla Towers $22,000 (175 M²)","MN 22,000",22000
